"","gfs_full","gfs_reduced"
"GC00002337",13,8
"GC00002330",13,8
"GC00002331",13,8
"GC00002332",13,8
"GC00002333",13,8
"GC00002338",13,8
"GC00002003_2",13,8
"GC00002358",13,8
"GC00002359",13,8
"GC00002356",13,9
"GC00002357",13,9
"GC00002355",13,9
"GC00002350",13,9
"GC00002307_2",13,9
"GC00002370",13,8
"GC00002371",13,8
"GC00002060_2",13,8
"GC00000006_3",13,8
"GC00002336",13,8
"GC00000001_9",13,8
"GC00000237_5",13,9
"GC00000001_108",13,8
"GC00000923_2",13,9
"GC00002294_2",13,8
"GC00002063_2",13,8
"GC00000002_10",13,8
"GC00000121_12",13,9
"GC00001793_2",13,8
"GC00000503_6",13,9
"GC00002259",13,8
"GC00000075_2_p2",13,8
"GC00000597",13,8
"GC00000001_20",12,7
"GC00000004_40",12,7
"GC00000534_3_p2",12,8
"GC00001127_5",12,8
"GC00000444_2",12,8
"GC00000529_3",12,8
"GC00000510_1",12,7
"GC00000490_1",12,7
"GC00002402",12,7
"GC00002403",12,7
"GC00002401",12,7
"GC00000002_9",12,7
"GC00000640_2",12,7
"GC00000024_3",12,7
"GC00002399",12,7
"GC00002392",12,7
"GC00002394",12,8
"GC00002395",12,8
"GC00002111_4",12,8
"GC00000585_2",12,7
"GC00000047_4",12,8
"GC00000520_1",12,7
"GC00000511_1",12,7
"GC00002379",12,8
"GC00000078_4",12,7
"GC00001126_5",12,8
"GC00000045_7",12,7
"GC00000227_3",12,7
"GC00001128_r1_2",12,8
"GC00000001_80",12,7
"GC00002360_r1_1",12,7
"GC00002286_2",12,7
"GC00002388",12,7
"GC00002381",12,9
"GC00002380",12,7
"GC00002385",12,7
"GC00002387",12,7
"GC00002386",12,7
"GC00000008_13",12,9
"GC00000553_3_p2",12,8
"GC00000227_4",12,7
"GC00000463_1",12,8
"GC00000228_3",12,7
"GC00002406",11,6
"GC00000516_1",11,7
"GC00000084_4",11,7
"GC00000231_7",11,6
"GC00000508_1",11,7
"GC00002420",11,10
"GC00002421",11,7
"GC00002424",11,7
"GC00002425",11,7
"GC00002429",11,6
"GC00002442",11,7
"GC00002440",11,7
"GC00002446",11,6
"GC00002447",11,6
"GC00002444",11,7
"GC00002445",11,7
"GC00002448",11,6
"GC00002449",11,6
"GC00000120_r1_1_p1",11,6
"GC00002405",11,10
"GC00000233_1",11,7
"GC00000024_9",11,10
"GC00002329_2",11,6
"GC00000128_4",11,10
"GC00000130_3",11,6
"GC00000504_2",11,6
"GC00002400_2",11,6
"GC00000512_p1",11,8
"GC00000582_2",11,10
"GC00000217_2",11,7
"GC00002455",11,6
"GC00000006_5",11,7
"GC00000006_7",11,7
"GC00002304_2",11,6
"GC00000241_5",11,10
"GC00002451",11,6
"GC00002450",11,6
"GC00002453",11,6
"GC00002452",11,6
"GC00002454",11,7
"GC00002093_4",11,7
"GC00000045_5",11,7
"GC00002419",11,10
"GC00002418",11,10
"GC00002415",11,10
"GC00002414",11,10
"GC00002417",11,10
"GC00002416",11,10
"GC00002411",11,7
"GC00002410",11,10
"GC00002412",11,7
"GC00002437",11,7
"GC00002434",11,6
"GC00002433",11,6
"GC00002432",11,6
"GC00002431",11,6
"GC00002439",11,7
"GC00002438",11,7
"GC00000565_1",11,7
"GC00000565_2",11,6
"GC00000198_9",11,7
"GC00000502_2",11,6
"GC00000506_1",11,7
"GC00002295_2",11,6
"GC00000542_4",11,7
"GC00000402_3",11,7
"GC00000501_1",11,7
"GC00002393",11,7
"GC_un001_7",11,6
"GC00000526",11,7
"GC00002427_2",10,5
"GC00002396_3",10,6
"GC00000598_1",10,5
"GC00002486",10,6
"GC00002484",10,6
"GC00002485",10,6
"GC00002482",10,6
"GC00002483",10,6
"GC00002480",10,6
"GC00002481",10,6
"GC00000011_8",10,5
"GC00000519_1",10,9
"GC00000061_4",10,6
"GC00002465",10,6
"GC00002466",10,9
"GC00002461",10,6
"GC00002462",10,9
"GC00000111_3",10,6
"GC00002398_2",10,5
"GC00000552_3",10,6
"GC_un001_26_p2",10,6
"GC00000012_9",10,5
"GC00000480_1",10,5
"GC00000244_2",10,6
"GC00000252_2",10,6
"GC00000001_77",10,6
"GC00000001_98",10,6
"GC00000135_2",10,6
"GC00000507_2",10,6
"GC00000001_35",10,6
"GC00002456_2",10,6
"GC00000591_1",10,6
"GC00000591_2",10,6
"GC00000081_4",10,6
"GC00000277_3",10,7
"GC00000010_12",10,6
"GC00002319_2",10,6
"GC00000140_3",10,9
"GC00000003_16",10,5
"GC00002491",10,6
"GC00002490",10,5
"GC00002492",10,6
"GC00002239_2",10,6
"GC00000015_9",10,9
"GC00000001_104",10,6
"GC00002240_2",10,6
"GC00000514_3",10,6
"GC00002479",10,6
"GC00002470",10,6
"GC00000031_3",10,6
"GC00000530_1",10,5
"GC00000086_1",10,6
"GC00000016_1",10,6
"GC00000598_2",10,5
"GC00000125_3",10,6
"GC00000216_10",10,6
"GC00002404",10,6
"GC00002002_2",10,6
"GC00000008_15",10,5
"GC00002539",9,5
"GC00002536",9,5
"GC00002537",9,5
"GC00002534",9,5
"GC00002532",9,4
"GC00002533",9,5
"GC00002530",9,5
"GC00002531",9,4
"GC00001979_7",9,5
"GC00002510",9,5
"GC00002514",9,8
"GC00000003_7",9,5
"GC00002464_2",9,5
"GC00000143_1",9,5
"GC00002443_3",9,5
"GC00002409_3",9,5
"GC00000223_4",9,5
"GC00002463_2",9,5
"GC00000977_1",9,5
"GC00000977_2",9,5
"GC00000232_2",9,5
"GC00000521_1",9,5
"GC00002315_2",9,4
"GC00000083_1",9,5
"GC_un001_26_p1",9,5
"GC00000505_11",9,5
"GC00002301_4",9,5
"GC00002242_r1_1",9,5
"GC00000105_4",9,5
"GC00000063_21",9,5
"GC00000063_22",9,5
"GC00002543",9,5
"GC00002542",9,5
"GC00002541",9,4
"GC00002540",9,5
"GC00002547",9,5
"GC00002546",9,5
"GC00000025_22",9,5
"GC00000025_26",9,5
"GC00000002_37",9,5
"GC00002376_3",9,5
"GC00002529",9,6
"GC00002528",9,5
"GC00002525",9,5
"GC00002527",9,4
"GC00002521",9,5
"GC00002520",9,5
"GC00002522",9,5
"GC00002288_5",9,5
"GC00002507",9,5
"GC00002504",9,8
"GC00002503",9,8
"GC00002502",9,9
"GC00002500",9,9
"GC00002241_2",9,5
"GC00001794_1",9,5
"GC00001794_2",9,8
"GC00000582_1",9,8
"GC00002496",9,5
"GC00002499",9,9
"GC00002498",9,5
"GC00000224_4",9,5
"GC00000001_8",9,5
"GC00000475_3",9,5
"GC00000555_3",9,5
"GC00000214_6",9,5
"GC00000549_3",9,5
"GC00002436_2",9,5
"GC00000522_1",9,8
"GC00000060_9",9,8
"GC00000542_2",9,5
"GC00002549",9,5
"GC00002550",9,5
"GC00002551",9,5
"GC00002552",9,4
"GC00002489",9,5
"GC00002494",9,5
"GC00000230_2",9,4
"GC00000115_7",9,5
"GC00002426",9,8
"GC00000121_9",9,4
"GC00000016_3",9,4
"GC00000515_6",9,5
"GC00000001_24",8,4
"GC_un001_29",8,4
"GC_un001_28",8,4
"GC00000143_3",8,7
"GC00000710_2",8,4
"GC00000547_1",8,4
"GC00002517_2",8,4
"GC00002303_3",8,4
"GC00002631",8,4
"GC00002625",8,4
"GC00000254_1",8,4
"GC00000229_3",8,7
"GC00002628",8,4
"GC00002623",8,4
"GC00002620",8,4
"GC00002621",8,4
"GC00002626",8,4
"GC00002624",8,4
"GC00002296_2",8,4
"GC_un001_9",8,4
"GC00002627",8,4
"GC00002630",8,3
"GC00002634",8,4
"GC00000210_2",8,7
"GC00002488_2",8,4
"GC00000636_3",8,4
"GC00000534_2",8,4
"GC00000058_1",8,4
"GC00000058_3",8,4
"GC00002589",8,4
"GC00002588",8,4
"GC00002587",8,4
"GC00002586",8,4
"GC00002585",8,4
"GC00002584",8,4
"GC00002583",8,4
"GC00002582",8,4
"GC00002581",8,4
"GC00000032_1",8,4
"GC00002065_1",8,4
"GC00002561",8,4
"GC00002564",8,7
"GC00000004_12",8,4
"GC00000004_11",8,4
"GC00002306_4",8,4
"GC00000001_58",8,4
"GC00000105_6",8,7
"GC00000496_2",8,4
"GC00000247_3",8,4
"GC00000247_4",8,4
"GC00000001_37",8,4
"GC00000026_5",8,4
"GC00000091_5",8,4
"GC00000216_7",8,4
"GC00000585_1",8,7
"GC00002493_2",8,4
"GC00002468_2",8,7
"GC00000580_1",8,4
"GC00002576",8,4
"GC00002578",8,4
"GC00000092_4",8,4
"GC00000493_2",8,4
"GC00002391_2",8,4
"GC00002256_r1_1",8,4
"GC00002632",8,4
"GC00002633",8,4
"GC00002519_2",8,4
"GC00002618",8,7
"GC00000237_1",8,7
"GC00000525_1",8,7
"GC00000495_2",8,4
"GC00002390_4",8,4
"GC00000045_6",8,7
"GC00002518_2",8,4
"GC00000019_5",8,4
"GC00002598",8,4
"GC00002590",8,4
"GC00002591",8,4
"GC00002592",8,4
"GC00002593",8,4
"GC00002594",8,4
"GC00002595",8,4
"GC00002596",8,4
"GC00000552_r1_1",8,4
"GC00002441_3",8,4
"GC00000132_4",8,4
"GC00000001_60",8,4
"GC00002254_3",8,4
"GC00002570",8,7
"GC00002571",8,4
"GC00002575",8,4
"GC00000036_6",8,4
"GC00002100_4",8,4
"GC00000549_2",8,7
"GC00000503_7",8,4
"GC00000136_15",8,4
"GC00002554",8,7
"GC00002555",8,7
"GC00002557",8,4
"GC00002553",8,4
"GC00002558",8,4
"GC00002515",8,7
"GC00002324_3",8,7
"GC00002458_2",8,4
"GC00000121_2",8,4
"GC00002548",8,4
"GC_un001_23",7,3
"GC00000494_1",7,3
"GC00000025_31",7,3
"GC00002619_2",7,3
"GC00002616_2",7,3
"GC00000557_2",7,6
"GC00002322_2",7,3
"GC00002322_1",7,3
"GC00002487_3",7,3
"GC00002568_2",7,7
"GC00000034_5",7,3
"GC00000134_2",7,6
"GC00000429_r1_1",7,3
"GC00000139_2",7,3
"GC00002354_3",7,3
"GC00002559_2",7,3
"GC00000085_5",7,3
"GC00000536_1",7,6
"GC00002342_2",7,3
"GC00002604_2",7,3
"GC00000231_6",7,3
"GC00002579_2",7,3
"GC00002430_2",7,3
"GC00000030_5",7,3
"GC00000063_10",7,3
"GC00002617_2",7,3
"GC00002566_2",7,7
"GC00000033_9",7,6
"GC00000052_24",7,3
"GC00002260_3",7,3
"GC00002389_3",7,3
"GC00002680",7,3
"GC00002683",7,3
"GC00002746",7,3
"GC00000001_r1_2",7,3
"GC00002347_3",7,6
"GC00002428_3",7,3
"GC00002603_2",7,3
"GC00002750",7,3
"GC00002509_2",7,6
"GC00000018_2",7,3
"GC00002662",7,7
"GC00002668",7,7
"GC00002669",7,7
"GC00000025_5",7,3
"GC00002610_2",7,3
"GC00000009_14",7,6
"GC00002637",7,6
"GC00000001_14",7,7
"GC00000551_1",7,7
"GC00002648",7,6
"GC00002649",7,6
"GC00002641",7,6
"GC00002642",7,6
"GC00002643",7,3
"GC00000553_3_p1",7,3
"GC00000210_3",7,3
"GC00002567_2",7,7
"GC00002526_3",7,3
"GC00000636_4",7,6
"GC00000008_7",7,3
"GC00002377_3",7,6
"GC00002741",7,3
"GC00002740",7,3
"GC00002743",7,3
"GC00002742",7,3
"GC00002744",7,3
"GC00002747",7,3
"GC00002340_2",7,3
"GC00000640_1",7,3
"GC00002684",7,3
"GC00002685",7,3
"GC00002686",7,3
"GC00002687",7,3
"GC00002681",7,3
"GC00002682",7,3
"GC00002688",7,3
"GC00002689",7,3
"GC00002501_2",7,6
"GC00002423_5",7,7
"GC00002602_2",7,3
"GC00000111_1",7,3
"GC00002749",7,3
"GC00002748",7,3
"GC00002572_2",7,3
"GC00002339_2",7,3
"GC00002538_2",7,3
"GC00002611_2",7,3
"GC00002523_3",7,3
"GC00002397_3",7,3
"GC00002025_5",7,7
"GC00002065_4",7,3
"GC00002704",7,3
"GC00002707",7,3
"GC00002701",7,3
"GC00002700",7,3
"GC00002703",7,3
"GC00002702",7,3
"GC00002708",7,3
"GC00000546_1",7,3
"GC00000004_17",7,6
"GC00002469_3",7,3
"GC00002580_2",7,3
"GC00002745",7,3
"GC00002608_2",7,3
"GC00002729",7,3
"GC00002728",7,3
"GC00002727",7,3
"GC00002726",7,3
"GC00002725",7,3
"GC00002724",7,3
"GC00002723",7,3
"GC00002722",7,3
"GC00002721",7,3
"GC00002720",7,3
"GC00002600_2",7,3
"GC00002475_2",7,3
"GC00002612_2",7,3
"GC00002242_1",7,3
"GC00001821_7",7,3
"GC00000038_9",7,3
"GC00002524_3",7,3
"GC00000543_2",7,6
"GC00000007_2",7,3
"GC00002666",7,7
"GC00002667",7,7
"GC00002664",7,7
"GC00002665",7,7
"GC00002663",7,7
"GC00002660",7,7
"GC00002661",7,7
"GC00002512_3",7,7
"GC00002545_2",7,3
"GC00002346_3",7,6
"GC00000277_1",7,3
"GC00002508_2",7,3
"GC00002476_4",7,3
"GC00002241_1",7,3
"GC00000198_15",7,3
"GC00002613_2",7,3
"GC00000003_19",7,6
"GC00000005_17",7,6
"GC00002457_2",7,3
"GC00000505_9",7,3
"GC00002638",7,7
"GC00002343_2",7,3
"GC00002607_2",7,3
"GC00000052_14",7,3
"GC00000015_2",7,6
"GC00001976_5",7,3
"GC00002705",7,3
"GC00002706",7,3
"GC00002709",7,3
"GC00002477_2",7,3
"GC00002614_2",7,3
"GC00002674",7,3
"GC00002671",7,6
"GC00002670",7,6
"GC00002679",7,3
"GC00002678",7,6
"GC00000065_2",7,3
"GC00000555_2",7,3
"GC00002408_2",7,3
"GC00000136_7",7,3
"GC00002659",7,7
"GC00002658",7,7
"GC00002656",7,7
"GC00002655",7,7
"GC00002654",7,7
"GC00002652",7,6
"GC00002651",7,6
"GC00002650",7,6
"GC00000509_3",7,6
"GC00002597_2",7,3
"GC00001130_4",7,3
"GC00000045_3",7,6
"GC00002305_r1_2",7,3
"GC00001129_7",7,3
"GC00002752",7,3
"GC00002751",7,3
"GC00000019_9",7,3
"GC00002606_2",7,3
"GC00002609_2",7,3
"GC00002601_2",7,3
"GC00002478_3",7,3
"GC00002699",7,3
"GC00002698",7,3
"GC00002693",7,3
"GC00002692",7,3
"GC00002691",7,3
"GC00002690",7,3
"GC00002697",7,3
"GC00002696",7,3
"GC00002695",7,3
"GC00002694",7,3
"GC00000060_7",7,6
"GC00002657",7,7
"GC00002615_2",7,3
"GC00000554_1",7,3
"GC00000036_5",7,6
"GC00002716",7,3
"GC00002717",7,3
"GC00002714",7,3
"GC00002715",7,3
"GC00002712",7,3
"GC00002713",7,3
"GC00002710",7,3
"GC00002711",7,3
"GC00002718",7,3
"GC00002719",7,3
"GC00002599_2",7,3
"GC00000001_41",7,6
"GC00000136_14",7,3
"GC00000004_7",7,7
"GC00002738",7,3
"GC00002739",7,3
"GC00002730",7,3
"GC00002731",7,3
"GC00002732",7,3
"GC00002733",7,3
"GC00002734",7,3
"GC00002735",7,3
"GC00002736",7,3
"GC00002737",7,3
"GC00002341_2",7,3
"GC00002422_3",7,3
"GC00002605_2",7,3
"GC00000533_1",7,3
"GC00002544_2",7,3
"GC00002629",7,3
"GC00002565",7,7
"GC00002413_2",7,6
"GC00002378",7,6
"GC00000004_48",6,5
"GC00002791",6,5
"GC00002342_1",6,5
"GC00002260_r1_1",6,6
"GC00000524_3",6,5
"GC00002802",6,2
"GC00002803",6,2
"GC00000515_4",6,5
"GC00000052_23",6,5
"GC00002296_1",6,5
"GC00002811",6,2
"GC00002810",6,2
"GC00002812",6,2
"GC00000002_7",6,5
"GC00002677_2",6,2
"GC00000025_3",6,5
"GC00002653_2",6,6
"GC00002282_4",6,5
"GC00000251_1",6,2
"GC00000499_1",6,2
"GC00000499_2",6,2
"GC00000545_1",6,2
"GC00000548_1",6,6
"GC00002340_1",6,5
"GC00002339_1",6,5
"GC00000001_92",6,5
"GC00002763",6,5
"GC00002761",6,5
"GC00002767",6,5
"GC00002766",6,5
"GC00002765",6,5
"GC00002764",6,5
"GC00002769",6,5
"GC00002768",6,5
"GC00000550_1",6,6
"GC00000004_33",6,2
"GC00002351_1",6,2
"GC00002025_4",6,3
"GC00002775",6,6
"GC00002770",6,5
"GC00002513_3",6,6
"GC00000226_1",6,6
"GC00000226_3",6,6
"GC00000537_2",6,5
"GC00000235_2",6,2
"GC00000002_36",6,2
"GC00000216_3",6,5
"GC00000037_9",6,5
"GC00000038_1",6,6
"GC00000138_3",6,6
"GC00000037_11",6,2
"GC00002789",6,5
"GC00002788",6,5
"GC00002784",6,5
"GC00002787",6,5
"GC00002786",6,5
"GC00002781",6,6
"GC00002780",6,5
"GC00002783",6,5
"GC00002435_2",6,5
"GC00002800",6,2
"GC00002801",6,2
"GC00002806",6,2
"GC00002807",6,2
"GC00002804",6,2
"GC00002805",6,2
"GC00002808",6,2
"GC00002809",6,2
"GC00000005_19",6,2
"GC00002497_2",6,2
"GC00002353_3",6,5
"GC00002772",6,6
"GC00000544_1",6,6
"GC00002343_1",6,5
"GC00002673_2",6,5
"GC00002467_2",6,5
"GC00002647_2",6,5
"GC00000052_12",6,5
"GC00002239_1",6,2
"GC00000015_8",6,2
"GC00000241_4",6,5
"GC00000028_6",6,5
"GC00002573_2",6,5
"GC00002240_1",6,2
"GC00002563_2",6,5
"GC00002382_1",6,2
"GC00002382_2",6,6
"GC00000579_1",6,2
"GC00002755",6,5
"GC00002646_2",6,5
"GC00000240_2",6,5
"GC00002771",6,5
"GC00002254_2",6,5
"GC00002100_3",6,5
"GC00002341_1",6,5
"GC00000143_2",6,6
"GC00000254_2",6,5
"GC00000105_5",6,6
"GC00002351_2",6,6
"GC00000549_1",6,6
"GC00000131_1",6,6
"GC00000580_2",6,6
"GC00002263_2",6,6
"GC00000222_5",6,5
"GC00000001_23",5,5
"GC00000243_1",5,4
"GC00000023_7",5,5
"GC00000023_3",5,5
"GC00000025_30",5,4
"GC00000142_10",5,4
"GC00000142_16",5,4
"GC00000142_14",5,4
"GC00002813_2",5,4
"GC00000496_1",5,5
"GC00002895",5,5
"GC00000606_2",5,5
"GC00002472_3",5,4
"GC00000567_1",5,5
"GC00002757_2",5,4
"GC00000254_3",5,4
"GC00002347_2",5,5
"GC00000042_1",5,5
"GC00000042_6",5,5
"GC00002839",5,5
"GC00002838",5,5
"GC00002833",5,4
"GC00002832",5,5
"GC00002831",5,5
"GC00002837",5,5
"GC00002836",5,4
"GC00002473_3",5,4
"GC00000009_11",5,4
"GC00002859",5,4
"GC00002855",5,5
"GC00002856",5,4
"GC00002851",5,5
"GC00002850",5,5
"GC00002853",5,4
"GC00002852",5,5
"GC00002756_2",5,5
"GC00002877",5,4
"GC00002876",5,4
"GC00002875",5,4
"GC00002874",5,4
"GC00002873",5,4
"GC00002872",5,4
"GC00002871",5,4
"GC00002879",5,4
"GC00002878",5,4
"GC00002474_1",5,4
"GC00002315_1",5,5
"GC00002823",5,4
"GC00000006_2",5,5
"GC00002893",5,4
"GC00000518_3",5,4
"GC00000002_18",5,5
"GC00000004_10",5,5
"GC00000001_55",5,5
"GC00000052_3",5,4
"GC00000052_9",5,4
"GC00000001_36",5,5
"GC_un001_32",5,5
"GC00000599_5",5,4
"GC00002880",5,4
"GC00002881",5,4
"GC00000038_3",5,5
"GC00002636_2",5,4
"GC00000130_4",5,5
"GC00000532_3",5,4
"GC00002346_2",5,5
"GC00001313_1",5,5
"GC00002640_2",5,5
"GC00002375_3",5,4
"GC00002375_1",5,4
"GC00002574_3",5,4
"GC00002374_3",5,4
"GC00000493_1",5,5
"GC00000078_2",5,4
"GC00002824",5,4
"GC00002825",5,4
"GC00002826",5,4
"GC00002827",5,4
"GC00002822",5,4
"GC00002828",5,4
"GC00002829",5,5
"GC00002505_2",5,4
"GC00000015_7",5,4
"GC00002373_2",5,4
"GC00002373_3",5,4
"GC00002848",5,5
"GC00002844",5,4
"GC00002842",5,5
"GC00002843",5,5
"GC00002840",5,5
"GC00002841",5,5
"GC00002374_2",5,4
"GC00000923_1",5,4
"GC00002861",5,4
"GC00002862",5,4
"GC00002863",5,4
"GC00002865",5,5
"GC00002866",5,5
"GC00002867",5,3
"GC00002868",5,1
"GC00002869",5,1
"GC00000495_1",5,5
"GC00000541_2",5,5
"GC00002773_2",5,5
"GC00002785_2",5,4
"GC00002870",5,1
"GC00000105_10",5,5
"GC00001793_1",5,5
"GC00000513_3",5,5
"GC00002495_2",5,4
"GC00002495_1",5,4
"GC00000136_13",5,4
"GC00000004_6",5,1
"GC00000004_1",5,5
"GC00000125_1",5,4
"GC00000578_1",5,5
"GC00002818",5,4
"GC00000142_9",5,4
"GC00000599_2",5,4
"GC00000513_1",5,5
"GC00002644",5,4
"GC00000555_1",5,4
"GC00002753",5,4
"GC00000061_13",5,4
"GC00002383_p2",5,5
"GC00002384_p2",5,5
"GC00002067_4",5,4
"GC00002267_r1_1",5,5
"GC00000059_5",4,3
"GC_un001_22",4,4
"GC00002511_r1_1",4,4
"GC00000033_7",4,3
"GC00000004_44",4,4
"GC00002899",4,4
"GC00000402_1",4,3
"GC00000043_3",4,4
"GC00000043_4",4,4
"GC00000043_7",4,4
"GC00000126_2",4,4
"GC00000085_4",4,3
"GC00000444_1",4,3
"GC00002430_1",4,3
"GC00000121_r1_1",4,3
"GC00000562_1",4,4
"GC00000556_1",4,3
"GC00002256_2",4,3
"GC00002774_3",4,4
"GC00002934",4,4
"GC00002389_1",4,3
"GC00000001_r1_1",4,4
"GC00000096_1",4,4
"GC00000061_6",4,4
"GC00000061_8",4,3
"GC00000001_19",4,4
"GC00002922",4,4
"GC00002927",4,4
"GC00002854_2",4,3
"GC00002516_4",4,3
"GC00002777_3",4,4
"GC00002932",4,4
"GC00002933",4,4
"GC00002930",4,4
"GC00002931",4,4
"GC00002937",4,3
"GC00002938",4,3
"GC00002939",4,3
"GC00000480_2",4,4
"GC00002915",4,3
"GC00002917",4,4
"GC00002913",4,4
"GC00002918",4,4
"GC00002919",4,4
"GC00000064_2",4,4
"GC00000064_6",4,4
"GC00000097_4",4,4
"GC00002397_1",4,4
"GC00000072_4",4,4
"GC00000072_2",4,4
"GC00002978",4,3
"GC00002976",4,3
"GC00002319_1",4,3
"GC00002974",4,3
"GC00002975",4,3
"GC00002972",4,3
"GC00002973",4,3
"GC00002970",4,3
"GC00002971",4,3
"GC00000002_17",4,4
"GC00002950",4,3
"GC00002958",4,3
"GC00002959",4,3
"GC00000248_1",4,4
"GC00000561_1",4,4
"GC00000599_1",4,3
"GC00000037_8",4,3
"GC00000073_6",4,4
"GC00000073_1",4,4
"GC00000007_9",4,4
"GC00002003_1",4,4
"GC00002977",4,3
"GC00002569_4",4,4
"GC00000552_2",4,4
"GC00000217_1",4,3
"GC00002983",4,3
"GC00000005_14",4,4
"GC00000005_16",4,3
"GC00000005_12",4,4
"GC00002060_1",4,3
"GC00000224_3",4,4
"GC00000087_3",4,3
"GC00002467_1",4,4
"GC00000236_3",4,4
"GC00000001_109",4,4
"GC00000001_101",4,4
"GC00000001_107",4,4
"GC00001976_2",4,4
"GC00000024_10",4,3
"GC00002987",4,3
"GC00002985",4,3
"GC00002408_1",4,3
"GC00002063_1",4,4
"GC00000238_2",4,3
"GC00000115_4",4,4
"GC00002920",4,4
"GC00002926",4,4
"GC00002928",4,4
"GC00002909",4,4
"GC00002903",4,4
"GC00002902",4,4
"GC00002900",4,4
"GC00000256_2",4,3
"GC00002969",4,3
"GC00002968",4,3
"GC00002965",4,1
"GC00002967",4,3
"GC00002966",4,3
"GC00002962",4,4
"GC00002556_1",4,4
"GC00002556_2",4,4
"GC00002672_2",4,3
"GC00000008_14",4,3
"GC00002945",4,3
"GC00002944",4,3
"GC00002943",4,3
"GC00002942",4,3
"GC00002941",4,3
"GC00002846",4,4
"GC00002814",4,3
"GC00000003_11",4,4
"GC00000538_1",4,4
"GC00002471_3",4,4
"GC00002407",4,3
"GC00002459",4,3
"GC00000222_3",4,4
"GC00002935_2",3,2
"GC00000059_1",3,2
"GC_un001_25",3,3
"GC00002882_2",3,2
"GC00001979_3",3,3
"GC00000204_2",3,3
"GC00000023_5",3,3
"GC00000023_1",3,3
"GC00000025_35",3,3
"GC00003034",3,3
"GC00003035",3,3
"GC00003036",3,3
"GC00003037",3,3
"GC00003030",3,3
"GC00003031",3,3
"GC00003032",3,3
"GC00003033",3,3
"GC00003038",3,3
"GC00003039",3,3
"GC00000142_15",3,2
"GC00002914_2",3,3
"GC00003059",3,3
"GC00003057",3,3
"GC00003054",3,2
"GC00003052",3,2
"GC00003053",3,2
"GC00003050",3,3
"GC00003051",3,3
"GC00002911_2",3,3
"GC00002676_3",3,2
"GC00002636_1",3,2
"GC00003071",3,2
"GC00003072",3,2
"GC00003073",3,2
"GC00003074",3,2
"GC00003075",3,2
"GC00003077",3,2
"GC00003079",3,2
"GC00002952_2",3,2
"GC00002778_2",3,2
"GC00002778_1",3,3
"GC00002303_4",3,3
"GC00003093",3,3
"GC00003090",3,3
"GC00003091",3,3
"GC00003096",3,3
"GC00002940_2",3,2
"GC00000121_11",3,3
"GC00000242_3",3,2
"GC00000141_1",3,2
"GC00002256_1",3,3
"GC00000216_11",3,3
"GC00002847_3",3,3
"GC00002793_2",3,2
"GC00002793_1",3,2
"GC00000137_3",3,2
"GC00003144",3,2
"GC00003145",3,2
"GC00003146",3,2
"GC00003147",3,2
"GC00003140",3,2
"GC00003141",3,2
"GC00003142",3,2
"GC00003143",3,2
"GC00000635_1",3,3
"GC00000635_2",3,3
"GC00000577_1",3,2
"GC00002428_1",3,2
"GC00002864_2",3,3
"GC00003127",3,2
"GC00003124",3,2
"GC00003125",3,2
"GC00003122",3,2
"GC00003123",3,2
"GC00003121",3,2
"GC00003128",3,2
"GC00003129",3,2
"GC00000539_4",3,2
"GC00002995",3,3
"GC00002830_3",3,3
"GC00002088_1",3,3
"GC00002473_2",3,3
"GC00003100",3,2
"GC00003023",3,3
"GC00003020",3,3
"GC00002383_p1",3,3
"GC00000061_5",3,3
"GC00003111",3,2
"GC00003110",3,2
"GC00000210_1",3,3
"GC00000210_5",3,3
"GC00000422_1",3,3
"GC00002795_3",3,2
"GC00000636_2",3,2
"GC00002067_3",3,2
"GC00001821_6_p1",3,3
"GC00002792_3",3,2
"GC00000120_1",3,2
"GC00001122_2",3,2
"GC00000534_1",3,3
"GC00002907_2",3,3
"GC00003089",3,3
"GC00003088",3,3
"GC00003080",3,2
"GC00003083",3,3
"GC00003082",3,3
"GC00003085",3,3
"GC00003084",3,3
"GC00003087",3,3
"GC00003086",3,3
"GC00000576_1",3,3
"GC00000403_3",3,3
"GC00002474_3",3,3
"GC00002377_2",3,3
"GC00000569_1",3,3
"GC00000058_2",3,3
"GC00002924_2",3,3
"GC00002897_2",3,3
"GC00002898_2",3,3
"GC00000559_2",3,3
"GC00002912_2",3,3
"GC00002821_2",3,3
"GC00002957_2",3,3
"GC00002306_1",3,3
"GC00000001_59",3,3
"GC00000575_1",3,2
"GC00002384_p1",3,3
"GC00002506_2",3,3
"GC00002506_3",3,3
"GC00003001",3,3
"GC00003000",3,3
"GC00003003",3,3
"GC00003005",3,3
"GC00003004",3,3
"GC00003007",3,3
"GC00003006",3,3
"GC00003009",3,3
"GC00003008",3,3
"GC00000247_2",3,3
"GC00000247_1",3,3
"GC00002475_1",3,2
"GC00000142_8",3,3
"GC00002925_2",3,3
"GC00000599_4",3,2
"GC00000063_2",3,3
"GC00003029",3,3
"GC00003021",3,3
"GC00003027",3,3
"GC00003026",3,3
"GC00003024",3,3
"GC00000558_2",3,3
"GC00002820_2",3,3
"GC00003049",3,3
"GC00003048",3,3
"GC00003045",3,3
"GC00003044",3,3
"GC00003047",3,3
"GC00003046",3,3
"GC00003041",3,2
"GC00003040",3,3
"GC00003043",3,3
"GC00003042",3,3
"GC00002998",3,3
