gene_count,theta,rho,d0,t0,d1,t1,d2,t2,d3,t3,d4,t4,d5,t5,d6,t6,d7,t7,d8,t8,d9,t9,d10,t10,d11,t11,d12,t12,d13,t13,d14,t14,d15,t15,d16,t16,d17,t17,d18,t18,d19,t19,d20,t20,d21,t21,d22,t22,d23,t23,d24,t24,d25,t25,d26,t26,d27,t27,d28,t28,d29,t29,d30,t30,d31,t31,d32,t32,d33,t33,d34,t34,d35,t35,d36,t36,d37,t37,d38,t38,d39,t39,d40,t40,d41,t41,d42,t42,d43,t43,d44,t44,d45,t45,d46,t46,d47,t47,d48,t48,d49,t49,d50,t50,d51,t51,d52,t52,d53,t53,d54,t54,d55,t55,d56,t56,d57,t57,d58,t58,d59,t59,d60,t60,d61,t61,d62,t62,d63,t63,d64,t64,d65,t65,d66,t66,d67,t67,d68,t68,d69,t69,d70,t70,d71,t71,d72,t72,d73,t73,d74,t74,d75,t75,d76,t76,d77,t77,d78,t78,d79,t79,d80,t80,d81,t81,d82,t82,d83,t83,d84,t84,d85,t85,d86,t86,d87,t87,d88,t88,d89,t89,d90,t90,d91,t91,d92,t92,d93,t93,d94,t94,d95,t95,d96,t96,d97,t97,d98,t98,d99,t99
2000,1500,0.8000000000000002,3715,11477,2551,6896,2962,8670,3179,9682,5990,22075,3659,11746,4464,13633,4242,13504,4869,15134,5069,17070,5020,17303,5240,17705,5555,17870,6061,21991,5274,18332,3223,9506,3905,11850,5361,19165,4802,16395,7932,28928,2927,8876,2682,7850,6469,21166,3635,9715,5030,18130,5322,17977,10399,41108,2372,7158,4417,14384,4385,14902,2701,6825,4300,14670,3522,9911,5583,19113,8477,32888,5644,19447,4142,14029,4614,16073,7453,28195,5218,18212,8452,31530,3555,10600,5575,20530,6673,24237,4891,16800,4338,13334,3075,8855,4620,15265,5527,19682,4091,13400,6305,22049,5937,20886,11530,46619,1780,4908,5220,16553,7818,29223,3347,10176,7441,27895,5632,19541,3790,12180,2536,7962,2809,8581,3080,9190,3829,11181,3984,13610,3680,11427,3512,11422,4853,15232,5159,18927,4996,17097,7357,28137,10090,40069,4079,14127,4677,15582,2528,7019,8197,31237,8024,30661,4149,13516,5775,21099,3856,12544,5094,16737,4479,15544,11430,44432,4605,15634,5561,19214,6474,23430,5870,20111,3268,9023,4885,16192,5239,17049,3145,8194,5950,21590,3950,12198,5541,20228,7016,25689,7102,25988,6196,22358,7310,28249,6524,23954,8725,33807
2000,1500,0.8500000000000002,1807,5226,4180,15593,3072,9126,3402,12437,4128,13556,3531,10978,4345,15652,4833,15589,4477,16241,7490,30761,5295,18532,4956,17645,3530,11351,5586,20635,4543,16301,2768,8745,3260,9858,2792,8178,6560,25782,3295,11199,5698,22195,6445,23536,4821,17786,8150,32268,4293,15043,4109,13407,6424,22690,4246,14903,4299,16554,3476,11239,4122,14375,4757,18043,5280,20986,4125,14518,4490,15293,5879,23166,3010,8970,4445,15939,4256,13799,3824,12715,5920,21946,3163,9981,5090,19306,6090,24621,4319,16810,3759,11449,13238,57043,2041,5801,5115,19140,3919,14526,2661,8222,7739,32394,2646,8349,6169,25214,2935,10475,5669,20294,5175,18774,5834,22566,10418,43976,5589,21716,4277,16077,4656,16561,3568,11317,4863,17644,4422,15605,1929,5953,4973,17659,2979,8654,6900,27603,4322,16703,6275,24858,7449,30439,4588,17006,5222,19575,9528,39995,5188,19163,5565,19776,8641,36254,5424,21289,4423,16639,8514,33492,6533,26203,7420,30359,6167,24633,5949,22479,3665,12701,4463,16423,3101,10188,5219,20681,4629,16751,4665,17021,6345,24995,3826,12858,4067,14032,5125,19580,4556,16304,6129,24155,5663,22360,5587,21497,7322,29832
2000,1500,0.9000000000000002,3498,13338,2706,8531,3297,11019,5868,25565,3895,14442,3968,15288,4215,16886,4562,17235,4701,19195,5219,19701,1718,4955,3064,10982,5119,21821,4164,15376,5596,23836,5508,23287,5701,24096,2697,9496,5781,24667,3831,14523,5743,23132,3854,13995,2888,10335,5155,21788,4076,15454,3677,12717,4167,15909,3705,14160,4140,16594,3761,13828,5750,23823,5294,22222,6257,27130,3958,15217,4768,18326,3255,12355,5345,20766,3313,10999,4436,17360,6315,27664,2911,10480,6678,29105,5292,22201,5057,20502,5662,24031,3870,15381,10080,43901,5541,22223,3182,11736,6582,28563,3340,11947,4590,18474,4112,15247,7215,31608,4341,18056,2604,9527,3550,12265,2599,8921,4160,16266,2184,7584,8235,36600,3352,12123,3559,13186,4823,18186,6273,26954,4037,15134,3841,14204,4200,17271,6020,25830,5173,21594,3678,13361,2751,10772,3938,16250,4674,19657,3989,16484,3245,12685,2976,10380,8621,38797,1844,5853,5270,21442,3989,16627,5528,23849,4952,20323,6526,26760,8513,37890,4342,16666,1520,4830,3383,12531,3365,13232,3911,14482,4817,18929,4535,17104,3769,14773,3747,14858,4874,21099,3285,12795,6299,26937,4905,20141,3950,15653,8415,36469
2000,1500,0.9500000000000003,3366,13948,2153,7653,3493,14107,2419,8370,2226,8034,2574,8833,2994,11488,3492,14178,4098,17650,3824,16368,4629,19422,3250,12806,3045,11731,2319,8924,5553,24523,5487,25055,3762,15189,3191,12390,4271,17520,8926,42411,5288,22755,8151,38065,2669,10019,1881,6695,8652,40915,4311,16844,4314,19019,4831,21146,3395,13015,6417,30555,8719,41073,6340,28789,3714,15970,3603,14240,6862,31398,3442,11916,4659,20044,6542,30923,8634,41655,3909,16831,4145,15971,3411,14101,3660,13278,3018,12134,7499,35262,9531,45307,3100,12304,3334,13210,3167,11671,1610,5437,4349,18593,4307,18951,3486,14212,4183,18389,3826,14731,4807,22265,5783,26517,1776,5805,2145,7039,3939,16827,2959,12045,6208,29009,4318,18865,5562,25129,6549,29768,5002,22884,3235,12981,3735,15119,3625,15104,4685,20047,7048,33114,4266,17067,3371,13724,3889,16892,4250,16467,3494,13952,4511,19012,4667,20299,3324,12446,3256,13512,2853,11692,5047,21927,5458,24448,5857,26227,4027,16091,5086,23859,4953,22502,3368,12932,1835,5881,3430,13107,3012,12386,4291,18912,4170,17009,4390,19204,5632,26135,4903,21623,7332,35403,5772,27166,8573,41366,6733,31525
2000,1500,1.0000000000000004,2047,7568,3572,16335,2329,9286,2993,12014,2868,11728,3506,15390,3199,13354,3290,15618,4215,20054,4497,20625,4392,21200,5092,22745,4773,23112,5218,23625,4000,16652,6042,29852,4169,19474,5265,26758,7036,35053,7074,34951,4726,22065,2934,11679,3074,13072,4517,20875,2027,7109,6350,31694,4910,23204,6937,34855,3272,13576,6343,30712,5779,27210,2855,11575,4348,19109,7244,35930,3302,14397,1259,4440,6000,28468,2249,9341,1986,7696,2573,9915,6663,33513,6580,33312,6543,32051,3439,14858,2800,11239,2925,11578,4414,21704,3712,17333,3952,16941,2617,11450,2872,11282,5128,25010,6134,30353,3760,15770,2861,11265,8106,41894,5775,27748,4570,21979,6418,31719,7441,36513,5850,28567,4345,20817,3340,14873,3410,14628,2583,11103,4135,18295,5107,24686,3806,16954,4129,19934,3774,17184,4627,21549,2290,9070,2830,11938,5518,27273,2979,12557,3171,13951,3545,16383,3245,14103,2979,12543,2912,12963,3956,18915,4531,21963,3881,17037,4891,24204,4806,22835,4339,19573,4478,21124,2801,11148,2969,12529,1780,6543,4037,18917,2701,11390,2150,8433,3462,15331,3263,14694,5967,29409,7365,37250,6717,34800,6934,34709,7205,36266
2000,2000,1.0000000000000004,5750,19083,4731,13103,4957,14937,5382,15700,5445,16322,4100,12149,5667,18301,5750,18655,9459,33677,5960,19545,5613,17872,7343,24700,5381,14335,7243,25118,5895,17038,4462,13441,7669,26348,4487,13813,3710,10928,5214,16879,4906,15949,6483,21107,4196,11601,4239,12004,10665,38994,5540,18366,5154,14675,9433,33019,6071,19604,7092,23479,3413,8490,10686,39130,4144,12995,9196,33550,5398,17070,6799,23397,20886,80086,7849,25249,9504,34213,4090,12812,5702,18805,5633,18626,7806,27076,4838,14098,9535,33211,7696,26125,2816,7027,7645,26293,5097,15310,5329,16070,6111,21083,7510,22906,6298,21087,4637,12764,5064,14248,6445,21376,6767,22708,3791,10638,6916,21800,9995,36417,4746,14713,4300,13027,8195,27555,3105,8409,10597,38798,8351,29066,9311,32913,7624,26340,6185,19738,8834,31667,6486,19859,5158,16673,5220,16480,4253,12066,4937,14563,8210,29262,5993,20256,5751,19118,3361,9335,5286,15801,4904,14138,5524,18222,11701,43554,5350,15470,7935,28546,13576,50053,3369,8806,4484,13735,7724,26844,9261,32094,7325,25186,5781,18702,14567,54241,9446,30983,10422,38234,8017,25218,10006,35647,6746,23015,10232,37794,11450,42349
2500,1000,0.40000000000000013,2332,5562,2834,6713,5201,14169,4340,12067,3127,8121,3615,8854,3245,8180,1961,4372,3362,8780,4095,11286,3944,11410,4130,11824,4619,13240,2400,5821,4792,13850,5100,15212,5229,15849,2256,5337,2411,5997,4751,14577,2477,5954,1877,4431,4237,12044,5037,14241,4661,14276,6053,17330,5114,14912,3081,7720,3640,9872,3331,7954,3722,9648,4376,12468,2064,4431,4374,12618,2877,7158,2456,5832,2181,5059,3438,8483,2877,7032,3295,8207,5352,15137,5783,18217,4538,12800,5443,15892,2578,6145,1423,3142,3268,8096,5659,16010,4342,12154,5755,17214,2624,6367,5857,18685,4661,13339,3754,10157,3709,9818,3028,7947,2735,6557,1950,4298,5963,18886,6037,19131,3014,7054,3785,9112,3052,7924,5159,14434,4087,10759,2580,6692,3038,7852,4843,14473,4841,14477,3930,11397,2997,7274,3619,9024,5490,15981,3203,8476,2395,5751,3816,10228,1868,4241,4475,13038,5491,17248,4591,13352,3189,8580,4036,10175,6639,22266,3365,8900,4843,13595,2238,5119,4888,13776,2580,6331,7202,22031,3148,7322,5953,19024,3326,8943,2916,7323,2846,6686,5148,15384,4488,12933,7134,23697,6388,20852,5257,16111,9552,32815
2500,1000,0.45000000000000007,1818,4741,3184,9623,2185,6658,3108,9839,3859,11377,3769,11100,3303,10409,3674,11821,3713,12470,4897,17403,5839,22080,4317,15217,4548,15931,4752,16820,5005,17589,4610,17041,1810,4841,2798,8897,2015,5376,3528,11352,2002,5482,3181,9372,4469,15284,2124,6025,2439,6799,5248,18188,3307,10398,3890,13669,4714,17435,3882,13292,3243,10497,5796,21131,2800,8024,3432,11210,4269,14397,4958,17710,7168,28524,4378,14968,3219,9849,2936,9267,6070,23403,3399,10793,4383,15448,2917,9222,2477,7399,4201,13549,3824,12296,3095,8867,2840,7783,2609,7935,4956,17551,1589,4490,2896,9627,3577,11061,3321,10810,2800,8049,3707,11602,4366,13862,5251,18251,2902,9044,3718,11297,3496,10680,3848,12071,5374,19433,4350,14460,2632,7548,2629,8076,6961,26304,3963,12992,2334,6619,4366,14844,4168,14326,4364,14529,2062,5843,2381,6922,3874,12733,6014,22454,2164,6186,5690,21096,4496,15583,3175,10386,3714,12416,5181,19072,2526,7400,3612,11482,3680,12201,4083,13599,3430,10554,2154,6261,2567,7125,2653,7639,3390,10069,3917,12167,4421,14706,3239,9512,3125,8533,3249,9698,5042,17788,7062,27028,4438,15113
2500,1000,0.5000000000000001,2234,7746,2168,7297,2212,7978,2525,8579,2702,9094,4609,19332,2596,9659,2966,10701,3660,15090,3464,13337,3822,14511,3682,13850,1641,5731,1963,6935,4831,19171,4815,18970,3401,13171,3025,11617,3216,11847,2143,7242,5098,21328,1916,6176,4591,19244,3641,14116,3470,13872,2707,10087,3964,16129,4452,18774,4025,16577,2671,10013,3154,11694,2420,9281,3789,13687,2739,9891,3329,12167,4407,17755,3407,13617,3310,12764,3053,11530,3390,13043,2624,9599,3142,11993,3336,12976,5355,23197,4397,16353,3948,16013,4729,19646,4482,18759,3348,12806,4974,20780,9474,44231,4557,17407,3953,14542,2890,10570,2640,9976,2712,9907,2394,8404,4439,18550,4275,15960,2502,8739,2996,11021,2804,10403,3430,13394,3503,13076,4283,17760,1919,6597,4516,18970,3477,13473,4213,16527,1997,6860,2975,10837,4123,15678,3204,11821,2654,9639,3153,11428,2942,10602,1530,4687,2624,9641,3269,11719,3173,10770,2536,9041,2939,10339,5413,23330,3980,15726,2833,10340,3726,14616,2484,8296,2248,7944,3040,11365,2989,10937,2895,10522,3434,12313,2792,9430,3061,11261,6449,29189,3077,11724,6924,31232,6476,28864,8828,41737,5855,25526
2500,1000,0.5500000000000002,2605,10344,1500,5223,1349,4981,3586,14795,2649,10982,2751,12329,3021,13175,3396,15175,4127,19239,3844,16827,4352,20883,4314,20611,4597,22078,4452,21148,3721,17178,2451,10605,4399,21371,2340,10131,3918,17849,5308,25775,3111,13932,3092,12683,2437,10310,2620,11645,2005,7621,2328,8993,3634,17254,4280,20457,2954,11934,2878,12233,3583,16012,2738,11876,3422,15832,1885,6959,3103,14237,3870,18312,2028,8023,2262,9417,2037,8125,2285,9149,3631,16295,3743,15627,2407,9862,1935,7214,2788,11730,3663,16681,2732,11559,3175,13892,5178,25727,4048,18558,3027,12823,3178,14402,2633,11185,2273,9475,3073,12931,2285,8888,2735,11801,718,2487,2557,10602,2319,9746,1702,6456,2849,11859,2405,9608,1980,7422,4996,25655,4279,20509,3404,16195,1687,6489,4987,24329,1809,6395,2461,10197,3169,14612,3023,12744,3240,14771,5801,28458,1841,6986,3879,17676,4316,20632,3152,13764,5179,25184,3369,14222,2355,8989,1641,5764,2320,9423,2841,12659,5639,27972,1464,5510,8759,45813,2797,11970,1966,7512,3552,16299,2352,9247,2978,12616,2322,9071,2629,11408,2944,13155,4030,18790,4374,20843,5829,29448,6002,30243
2500,1000,0.6000000000000002,2835,13215,1439,6187,2847,13865,1609,7195,1943,8598,1986,9340,2282,10888,2365,10956,2376,11470,2564,12524,2574,12140,2990,15360,3276,16852,1892,8442,3215,17049,1879,9207,3725,19573,2310,10938,2020,8957,2162,10264,2510,12830,2142,10302,4877,26785,1477,7119,3599,19497,3740,19887,3011,15079,3332,17527,1392,6277,2453,11896,3558,19234,4726,25565,2892,15046,2840,14574,3045,15644,1185,4929,5004,27632,1699,7228,2635,13911,2751,12652,3499,17813,4365,23788,2636,12856,2900,14667,3353,17677,2174,9526,2988,14934,2672,12443,3011,14821,2428,10914,3047,14506,2503,12086,3069,14621,4980,27405,2827,14402,3397,17358,1656,7713,1553,6854,2503,12004,2928,14962,3021,14946,2924,14891,2970,15313,3867,19460,2045,8806,1885,8403,1261,5246,3806,19820,2486,11930,3352,17189,1585,7105,1947,8806,2550,12307,3410,16011,2893,13722,1920,8433,4030,21319,3854,19764,3395,16691,4520,25018,4208,22755,3723,19212,1394,5751,5864,33874,2109,10009,2587,11896,2200,9924,2690,13129,3893,20209,3144,15230,1789,8489,2561,12013,3201,16098,2247,10494,3732,19669,3362,15877,2624,12900,3611,18067,4344,23597,4450,23609
2500,1000,0.6500000000000001,2071,10568,2643,14001,1587,7451,1691,8464,1729,9544,1989,10272,2123,10852,2191,11981,2529,13129,2340,13596,2406,12884,2400,13474,2320,12257,1139,5388,2965,17251,2092,10701,3960,22706,2220,11302,2340,12711,4362,25681,2092,11884,3027,18173,2534,14426,3035,17738,2359,13021,2454,13383,1721,8378,4649,29115,3112,18858,2364,13669,3430,21330,1210,6274,1893,9954,2111,11104,2273,12590,2141,12083,1599,7672,2663,15378,2196,11778,2145,11701,2564,13662,1938,9998,3320,18660,2757,15391,2830,15924,1170,5811,2063,11006,1930,9612,2892,16236,1582,8187,2914,17447,4670,28610,2043,10751,2013,11036,3158,19101,3002,17653,3388,18119,3354,19314,1755,9157,1345,6674,2484,14583,3095,17968,3093,18288,1809,9269,2626,14630,2357,13019,2256,12531,2493,13413,1814,9581,4733,30001,4923,30635,3964,22836,2374,12174,1698,8795,1796,9115,2256,11459,3893,23112,2808,16558,3392,20604,1761,8582,1772,9550,2544,14327,5774,36364,3882,23775,2624,14949,1951,10096,2528,14428,2833,16315,2829,15817,2321,12645,4523,28072,3789,23812,2223,12930,3197,19099,1403,7171,2289,12365,2079,11306,1932,10407,3101,18110,5063,31992
2500,1000,0.7000000000000002,1700,9626,1814,10795,1223,6575,1409,7640,1478,8602,1451,7823,1734,9921,1838,11146,2444,15023,2498,15419,2894,18050,2999,19006,2525,15694,2810,18752,3547,23759,2423,15271,3644,24522,3904,26451,2634,16661,3723,25608,2021,12258,1918,10982,2565,16291,1902,11659,3453,23342,2764,16622,2148,13261,1893,12496,1829,11003,2556,15858,3034,20634,1696,9912,2533,15434,1598,8908,1583,9329,2459,15630,2885,18141,2998,19509,2317,14092,4857,33169,1021,5578,2100,12888,1771,10410,1135,5987,1079,5936,3913,26588,1336,7552,2759,18281,2663,17391,3760,25455,3194,20185,2845,18173,2268,14215,1190,7249,2482,15885,2455,14430,1434,7754,1806,9876,1928,12556,2268,14699,1773,10483,2662,17598,1497,8696,1244,7017,2926,19770,2242,13120,3347,22243,2863,18309,2866,19491,3709,24239,1936,11322,3187,20013,2498,14882,1587,9932,1717,9611,3279,21369,1612,9096,2111,13330,1970,12252,2421,14564,1981,11175,1899,11225,2206,13438,1390,7459,1976,12126,2509,15681,3032,19337,959,4702,1367,7808,2219,13133,2099,12267,2980,19193,1678,9920,1857,10755,4149,27840,1924,11796,2727,18314,2145,13100,3207,20449,2549,16075
2500,1000,0.7500000000000002,1221,7671,1422,8319,1314,8050,1441,9218,2532,17650,1688,10789,1558,10723,1672,11123,2702,19976,2383,17409,1587,10058,3184,22708,3888,29378,1951,12949,3314,24197,3131,23309,2503,17548,2438,17527,3850,28749,2881,21335,1397,9355,1810,12062,3275,24355,1306,8110,1358,9098,1330,8537,3881,28669,2222,15629,1505,10111,2189,16029,3993,31559,2368,15866,3516,27238,1943,12188,2297,15177,1654,10867,1639,11251,1539,10219,3476,26370,4090,31250,2713,19621,1714,11227,2375,16228,2340,16239,2760,19132,1347,8937,1299,8926,2155,14819,1694,11347,2537,18908,3388,25729,1512,9263,3577,27572,1588,10097,687,3933,2219,15423,1755,11911,3319,24970,1637,11638,2227,16212,2389,16032,2292,15701,1434,9187,2255,14715,1917,12305,3552,26681,1897,13125,2664,18738,2134,15402,2298,15467,2210,15574,1961,13313,1608,10923,2022,13441,2359,15955,2530,17717,2171,14011,1471,9620,3136,22423,2402,16087,1225,7706,1693,10977,2191,15305,2599,19209,2773,19703,1465,8308,2047,13593,2202,15535,2298,16417,3737,28028,3829,27774,2755,19370,1850,12770,2069,13641,2517,17123,2315,15779,2840,20806,2493,16972,3611,26349,4182,31642
2500,1000,0.8000000000000002,1487,10608,924,5715,1253,8205,2272,16503,1352,9463,1251,9531,1290,9321,1685,12103,2499,18807,2275,19327,2490,19345,1209,8448,2532,20090,1569,11433,2606,21847,3617,30604,2247,18030,1983,14741,2318,17764,3809,29783,1830,13895,2308,17881,4042,33803,2629,21889,1857,13953,1369,10218,1970,14185,3179,26759,2431,18905,2034,14824,1678,12723,1316,8866,1392,9167,2519,19181,2860,23649,1595,11634,3313,26717,2138,16071,1851,13748,1999,15323,1912,13757,1887,15529,1218,8452,2785,22911,2256,17699,2328,16510,1285,8619,1139,7347,2224,16028,1937,14624,2399,18482,2226,17290,2359,17796,1604,11340,2524,19322,2936,23448,1158,8108,2244,17076,2339,17624,858,5697,2464,19222,2792,23349,1319,8859,2620,20526,1437,10498,2029,15535,1550,10695,3198,26276,3068,24574,2341,17739,2400,18155,1858,12706,1962,15568,2081,15811,1915,13629,1813,13138,1626,11902,1544,11627,1846,13581,1294,9158,2383,18673,2757,22166,2245,17619,1667,11561,6084,53527,2491,19665,1624,12098,1796,13594,1998,14624,1481,10287,3490,28740,2933,23465,1364,9001,2847,23442,2373,18486,2340,18391,3012,24268,6673,56069,2492,18970,3599,28998
2500,1000,0.8500000000000002,982,7308,1286,9847,1449,11306,2353,20300,1454,11891,1764,13954,1851,14432,1812,15093,965,6732,1868,15421,3335,29874,2362,20092,1304,10184,1350,11121,1665,12917,1560,12530,2831,26674,2922,26601,2010,18244,1787,16262,2059,18405,3351,30537,1347,10178,2267,20479,1212,9199,3197,28110,3553,31362,1490,12612,4634,43037,2070,17293,3472,31673,1470,11504,2747,24449,1286,9707,3380,30375,2246,20129,1671,12643,1854,15337,1269,9939,3514,30898,1693,14044,2055,17255,2052,16706,1738,13320,2282,19600,1447,11523,2715,23846,1575,13295,1922,14713,1031,7239,3422,30584,1456,11557,1803,14758,2745,25618,3506,32709,1254,10163,2432,20773,2418,21652,2484,20966,3430,31152,2220,19280,1692,13472,1093,8155,2332,20234,1720,14222,2108,17855,2613,22438,2163,20060,2846,24799,2336,20471,2318,19568,1785,15713,1681,14345,2047,17069,2150,18213,1787,15108,2532,22142,2519,21913,1056,8162,2202,19174,1631,13670,2021,16635,1768,13923,2305,20386,2493,22883,2105,17273,2691,24299,4052,36766,2030,17423,3757,33398,3277,28354,1845,14694,3886,34627,2209,19198,2221,19020,3264,29411,2224,19060,2251,20066,2522,22603,3219,28797
2500,1000,0.9000000000000002,1360,11980,1884,16765,1161,10168,1228,10557,1359,11802,1613,13440,1676,13997,1688,15011,1634,14088,1697,14919,1762,16549,1847,16672,1908,17582,557,4367,2713,25866,2774,26950,1346,11951,1721,15832,833,6984,2493,24402,1647,15827,1933,17815,1491,14091,1973,18059,657,5303,1981,19024,1200,10821,1324,11541,2932,28788,2420,22225,2401,23121,963,8009,2693,25814,1310,10957,1948,18625,2714,26958,1602,14199,2006,18706,2411,22927,2209,20563,2186,20363,2820,26771,2052,18458,2548,25021,2436,24447,1435,12928,1800,16863,1298,11145,2763,25814,2164,20308,4069,41112,2982,27267,3940,38682,2729,25690,2227,21180,2774,25884,1410,13215,1543,13697,2943,28318,1007,8388,1489,13127,2166,20796,1102,9321,841,7164,2537,25625,1510,13942,3505,35427,2411,22657,1704,14705,1158,9651,2145,19263,969,8123,2073,17498,3700,37934,2562,24330,3198,30883,1413,13143,3535,33959,1998,18342,1974,18339,1396,12153,2752,26584,2937,28599,1651,14251,1723,15701,1069,9093,796,6345,3289,32351,4126,40930,1700,14813,1402,12896,1361,10995,1339,11276,2256,21994,1873,16348,1903,18082,3893,38590,2569,25105,2716,25302,3073,29923
2500,1000,0.9500000000000003,1886,19169,1149,10403,1933,20060,1265,12187,1467,13859,832,8008,1726,16443,1765,18102,1814,17962,1819,19621,2018,20332,2303,23566,2235,22045,2504,26117,2353,24338,2200,23169,1412,13600,1922,20568,850,7569,2815,30876,1147,11316,1362,13648,1623,16965,1595,15799,1267,12756,2841,29148,1911,20055,2819,30297,2169,23846,1148,11308,2075,21315,1582,13850,1363,13496,2612,26851,2283,24093,1408,14241,1839,19701,2864,32892,2351,23594,1701,16807,648,5092,1098,10487,2790,29388,1741,17595,2143,22449,2919,29798,1956,19151,1340,12720,2934,31421,3054,33061,961,9078,2981,30980,1829,18813,2795,29932,1949,19997,3848,41036,3444,36149,1006,8174,1298,12330,1753,17195,2019,20248,2157,20811,3343,35380,2263,24651,1120,10328,2124,22536,1517,14751,1436,13517,1492,14318,943,8693,2650,28231,1807,18183,1876,19459,4626,50393,1675,15857,1356,12853,2663,28493,1203,10499,2055,19864,2459,24967,1141,10245,1517,14418,1911,19141,2761,30022,2349,23889,1843,17390,1237,11722,2036,21348,1897,19023,1521,14493,1342,12993,1948,20179,1745,18075,2631,28242,3231,34081,2227,22417,1935,21505,2224,23877,2241,23563,3366,35946
2500,1000,1.0000000000000004,772,7498,1789,20615,1975,21335,1288,12965,1644,17049,1609,17349,546,5632,1800,19600,1857,20395,1309,13908,1970,21635,2191,24136,2542,27588,922,9647,2568,28758,1457,15714,3164,36774,1451,15948,1659,17933,907,9638,2321,27135,1926,21074,1582,18940,3178,36894,3764,43900,1611,18450,1582,17295,1885,21558,1115,11884,1798,19617,1883,20671,2550,29143,1282,12717,1236,12328,944,9441,1440,15020,1666,16516,2736,31473,1448,15030,649,6396,1391,14966,2066,22534,1789,20550,2731,31629,1807,19254,1600,17903,2267,27214,2033,22600,2193,24044,2070,22321,1147,12653,1763,17602,1415,14713,1454,14955,1944,21459,3556,40843,2114,23898,2383,27872,1743,19340,3604,42382,2186,25001,1122,10987,1204,11942,2097,23584,1474,15866,1878,20162,1976,22988,588,5363,1000,10218,1189,11600,1503,14938,2531,27957,1916,21447,1005,10288,1419,14817,1220,12474,1421,14850,1729,18403,1526,16305,1372,13571,1717,18178,1377,14672,1377,13947,2249,25640,2681,31458,1279,13455,486,4616,1090,11181,2017,23047,1616,16437,1117,11313,1485,15329,2477,26752,2196,23910,2978,33749,2854,31564,2056,22841,3033,35617,2337,26341,3538,41613
2500,1500,0.6000000000000002,4247,11610,3037,7490,5646,17508,4533,12508,4825,13356,5879,17089,5318,16392,5699,17629,5654,17928,4242,11742,5995,18223,6171,19849,7124,22689,2075,5184,7238,23795,7744,25872,8071,26367,5127,14398,3460,9398,2846,6944,7714,24643,7863,26281,5993,17812,6515,19268,7824,26152,6895,21866,3722,9398,4711,12560,5497,16090,5292,15605,6229,18924,6151,19450,3825,10011,8144,26911,7258,22918,5198,15841,6200,16424,5301,14333,4989,15296,8252,28630,5549,15671,9169,30980,5231,15480,4024,11093,4852,13779,5002,15063,9590,33540,4871,14183,3945,10611,6671,21341,4119,11819,4541,12947,4454,12011,3570,9403,5632,17555,6379,20351,4915,14406,2987,6809,9976,35204,5801,15337,5718,15235,9483,31850,3146,7866,4864,13634,5974,19031,7057,23308,7211,21827,4589,12604,6097,17796,3228,8261,3324,8067,6419,21008,3043,7458,3551,9408,7040,21898,10215,35869,6892,21890,5293,16197,5609,17265,6551,21205,5439,15586,7227,23664,6108,19192,3510,8462,6684,19638,3966,10155,3298,7999,5758,16376,7799,25480,4921,14968,9263,31787,8068,26071,7351,24148,5094,14876,5579,17264,9643,33974,5601,15684,4212,11961,5811,18151,9930,34881
